id_venta;fecha;id_cliente;id_producto;id_tienda;id_promocion;cantidad;precio_unitario;descuento
7136;13/03/2024;3864;378;7;;2;37.17;0.0
17756;12/07/2024;2293;78;9;;2;20.56;
15095;2024-06-19;3340;282;4;;1;23.27;0.0
11985;2024-05-16;3272;134;11;19.0;2;11.25;5.62
35423;09/01/2025;888;120;2;15.0;1;5.28;0.26
24882;2024-09-21;1688;431;15;6.0;1;54.28;13.57
44911;20/06/2025;3535;471;1;31.0;1;36.1;10.83
46490;07/07/2025;2223;142;3;;1;26.72;0.0
52551;25/09/2025;3023;225;11;25.0;1;33.15;
26628;2024-10-15;4073;496;7;;1;63.18;0.0
33655;2024-12-23;51;154;1;15.0;1;5.2;
37771;14/02/2025;1101;256;4;10.0;1;69.16;3.46
55906;18/11/2025;4957;18;5;26.0;1;11.55;3.47
31832;10/12/2024;152;98;1;30.0;1;18.1;4.53
3179;2024-01-27;578;162;3;;1;29.6;0.0
50079;2025-08-15;1093;411;7;17.0;1;76.16;19.04
245;03/01/2024;4173;408;5;38.0;1;27.07;4.06
14759;2024-06-16;2991;440;10;;1;95.21;0.0
23854;08/09/2024;2190;83;7;;3;266.23;0.0
40976;16/04/2025;686;304;2;;1;128.23;0.0
16528;2024-07-03;4296;209;2;;1;292.44;0.0
38752;2025-03-04;461;411;10;22.0;2;78.31;31.32
32529;2024-12-15;4219;473;7;;1;24.66;0.0
24536;16/09/2024;4864;236;3;;1;74.78;0.0
35132;2025-01-05;2653;381;4;15.0;2;62.99;6.3
49282;2025-08-02;108;188;4;;1;125.65;0.0
1162;11 de enero de 2024;1554;471;8;;1;37.01;0.0
51060;30/08/2025;2324;355;1;4.0;1;8.4;1.26
44859;2025-06-19;2857;46;13;;2;94.72;0.0
22338;2024-08-20;2501;310;12;;1;8.02;0.0
288;2024-01-03;4939;309;4;38.0;1;3.1;0.46
26207;09/10/2024;493;393;11;;2;39.87;0.0
46419;07/07/2025;4439;389;8;;2;87.66;0.0
35231;7 de enero de 2025;1323;70;9;15.0;2;17.65;1.76
10069;2024-04-21;3333;309;6;;1;3.09;0.0
10681;2024-05-01;3663;496;10;20.0;1;62.87;6.29
12451;21/05/2024;1763;339;11;19.0;1;132.3;33.08
43486;2025-05-30;2223;111;11;;1;259.04;0.0
41450;2025-04-27;3211;435;2;;2;41.46;0.0
1171;11/01/2024;191;469;1;;1;25.0;0.0
4676;2024-02-13;1065;141;6;14.0;3;7.75;2.33
10375;2024-04-26;3601;112;2;;1;23.3;0.0
46687;2025-07-09;1149;498;9;;1;58.9;0.0
53866;18/10/2025;1624;109;13;;1;78.05;0.0
39561;2025-03-19;4167;447;10;36.0;2;144.65;57.86
31309;2024-12-07;613;282;8;28.0;3;22.41;20.17
30498;01/12/2024;1777;382;14;;1;29.99;0.0
44332;2025-06-11;3754;469;7;;1;24.96;0.0
51012;29/08/2025;3211;238;4;4.0;1;11.58;1.74
26554;14/10/2024;661;163;15;;1;17.46;0.0
33046;2024-12-19;4325;393;11;15.0;1;42.11;2.11
54979;05/11/2025;2199;239;8;;1;11.11;0.0
48715;2025-07-27;150;239;11;;1;10.46;0.0
23166;30/08/2024;4263;79;9;;1;6.75;0.0
25492;29 de septiembre de 2024;645;282;9;9.0;1;22.4;6.72
28165;2024-11-05;1751;496;14;18.0;1;58.47;14.62
55379;11/11/2025;1985;93;1;26.0;1;10.94;3.28
3122;27 de enero de 2024;578;268;3;;1;21.75;0.0
41348;2025-04-24;347;411;11;;1;72.91;0.0
17696;2024-07-11;1876;89;9;23.0;2;50.57;15.17
50185;16/08/2025;1424;309;15;17.0;1;3.09;0.77
41108;19/04/2025;3238;246;14;;1;7.67;0.0
36175;19/01/2025;2249;197;7;32.0;3;47.32;7.1
22767;2024-08-25;1669;431;9;;1;50.11;0.0
48244;23/07/2025;949;166;1;;1;14.91;0.0
31302;07/12/2024;2827;484;3;40.0;2;52.61;31.57
13862;2024-06-06;1047;383;4;;2;69.59;0.0
57483;07/12/2025;2752;6;1;;1;36.69;0.0
31731;09/12/2024;586;483;2;;1;14.91;0.0
45897;02/07/2025;2797;346;9;;1;110.39;0.0
932;09/01/2024;1638;103;4;38.0;1;12.19;1.83
30063;27/11/2024;1149;164;15;33.0;1;26.24;7.87
692;07/01/2024;3247;114;8;;1;32.55;0.0
35350;2025-01-08;3240;142;14;15.0;1;26.86;1.34
6365;05/03/2024;1863;196;3;;2;3.34;0.0
18294;15/07/2024;1735;1586;4;23.0;1;11.35;
41790;3 de mayo de 2025;3327;142;15;35.0;1;25.6;1.28
43042;2025-05-24;1556;56;9;;2;28.24;0.0
20951;2024-08-03;2818;166;2;34.0;3;14.13;6.36
15705;2024-06-26;453;375;9;;2;36.46;0.0
16429;02/07/2024;3902;468;11;;2;50.11;0.0
20324;29/07/2024;2937;195;5;;1;274.56;0.0
41910;05/05/2025;3786;390;9;35.0;1;28.65;1.43
39877;2025-03-24;313;287;10;;2;34.38;0.0
41744;2025-05-03;2867;266;4;35.0;1;13.63;0.68
4320;2024-02-09;2353;306;12;29.0;1;75.75;22.72
35734;13/01/2025;4219;197;4;32.0;1;45.17;2.26
3970;2024-02-04;3559;326;15;11.0;1;75.76;7.58
25764;03/10/2024;1914;454;14;1.0;2;188.11;56.43
4927;2024-02-16;234;348;2;29.0;1;41.95;12.59
4934;16/02/2024;1322;122;4;;1;93.96;0.0
14617;14 de junio de 2024;793;311;9;;1;39.94;0.0
13972;07/06/2024;93;167;9;;1;145.5;0.0
58772;20/12/2025;1861;279;6;;1;233.51;0.0
23863;2024-09-08;1202;490;14;9.0;3;17.75;15.97
22693;24/08/2024;550;122;3;;2;95.67;0.0
53312;2025-10-09;3662;287;1;;1;33.88;0.0
3093;27/01/2024;861;29;11;11.0;1;19.96;2.0
21098;05/08/2024;1138;454;7;34.0;1;181.59;27.24
12749;24/05/2024;138;51;1;;1;28.88;0.0
24339;14/09/2024;613;473;1;9.0;1;25.55;7.67
53976;19/10/2025;3480;490;5;;2;16.43;0.0
15791;27/06/2024;1323;197;8;;1;46.0;0.0
45284;25/06/2025;2040;224;15;31.0;3;38.22;34.4
3983;2024-02-04;3533;126;15;;1;11.14;0.0
20675;2024-07-31;2494;498;10;;3;53.68;
23325;2024-09-01;706;462;8;;3;13.5;0.0
34173;2024-12-27;2834;331;8;;3;30.26;0.0
52348;2025-09-22;2534;496;6;;3;60.4;0.0
38893;07/03/2025;1128;43;9;22.0;2;14.13;
1095;2024-01-10;80;383;4;38.0;1;65.74;9.86
50122;16/08/2025;242;464;6;;2;26.88;0.0
22928;27 de agosto de 2024;4050;355;3;;2;8.42;0.0
28311;2024-11-06;2814;1;1;;2;48.79;0.0
15973;29/06/2024;3903;361;9;;1;18.81;0.0
28748;11/11/2024;1389;309;3;;2;3.06;0.0
31919;11/12/2024;4727;380;7;;1;15.96;0.0
26461;13 de octubre de 2024;925;132;8;;1;147.04;0.0
57998;2025-12-13;2271;378;11;;2;38.3;0.0
2844;25/01/2024;558;150;1;11.0;1;85.54;8.55
52004;15/09/2025;4569;411;9;4.0;1;77.94;11.69
37584;2025-02-10;777;134;1;10.0;1;10.12;0.51
49242;02/08/2025;2477;111;6;;1;245.7;0.0
38725;2025-03-04;4066;454;2;22.0;1;181.67;36.33
25096;24/09/2024;1213;196;6;6.0;1;3.3;0.82
18212;2024-07-15;2133;467;2;;1;17.86;0.0
20856;02/08/2024;4183;209;1;34.0;1;324.91;48.74
54774;2025-11-02;1802;203;15;;1;24.62;0.0
46143;04/07/2025;4211;440;15;;2;91.83;0.0
17;1 de enero de 2024;3782;265;13;38.0;1;188.46;28.27
28203;05/11/2024;2375;87;1;;1;63.42;0.0
50942;28 de agosto de 2025;3324;6;3;4.0;1;34.23;5.13
16525;2024-07-03;2721;244;8;;1;182.82;0.0
18444;16/07/2024;1802;469;11;23.0;1;26.61;3.99
45948;3 de julio de 2025;669;103;4;;1;11.52;0.0
23528;2024-09-04;3944;411;6;;1;76.21;0.0
21055;04/08/2024;3990;49;4;34.0;1;11.43;1.71
12206;2024-05-18;4756;113;9;5.0;1;58.47;17.54
51055;30/08/2025;2324;225;1;4.0;1;35.71;5.36
31423;2024-12-07;4015;46;8;40.0;1;89.88;26.96
32007;11/12/2024;599;70;8;30.0;1;18.34;4.58
14408;11/06/2024;1381;381;3;;1;59.96;0.0
32767;2024-12-17;4509;24;12;;2;27.79;0.0
4687;13/02/2024;3443;345;6;;1;30.91;0.0
51483;2025-09-06;1153;260;2;21.0;1;59.53;8.93
4923;16/02/2024;1702;296;10;;3;35.78;0.0
48602;2025-07-26;4282;11;13;;1;13.34;0.0
39554;19/03/2025;2296;393;11;;3;41.01;0.0
5878;29/02/2024;4984;9;10;13.0;2;38.12;7.62
30596;2024-12-02;4764;30;6;28.0;2;7.58;4.55
42317;11 de mayo de 2025;713;170;3;3.0;2;22.68;13.61
32444;15/12/2024;46;246;12;30.0;2;7.52;3.76
16460;02/07/2024;1656;431;4;;1;55.69;0.0
35114;2025-01-05;765;389;5;15.0;1;91.94;4.6
22832;2024-08-26;3482;361;13;;2;19.53;0.0
41199;21 de abril de 2025;4211;18;3;;1;10.87;
25007;2024-09-23;1506;120;8;;1;5.57;0.0
4587;2024-02-12;3587;377;9;29.0;2;157.19;94.31
13676;04/06/2024;3369;380;7;;1;15.35;0.0
47366;2025-07-15;2801;274;2;;1;19.08;0.0
18212;2024-07-15;2133;467;2;;1;17.86;0.0
59047;22/12/2025;1404;126;8;;1;11.28;0.0
8379;2024-03-27;2836;126;15;;1;11.12;0.0
57983;12/12/2025;3053;50;6;;1;53.55;
50706;2025-08-24;2124;6;11;;1;35.52;0.0
24817;2024-09-21;3630;225;15;6.0;3;33.14;24.86
25360;28/09/2024;779;413;13;;1;15.13;0.0
58268;15/12/2025;2390;261;15;;1;5.22;0.0
38966;2025-03-08;2345;6;7;22.0;1;33.93;6.79
25554;2024-09-30;2031;122;3;1.0;1;91.75;13.76
45866;2025-07-02;718;226;10;;1;7.58;0.0
47225;14/07/2025;3806;489;9;;2;216.1;0.0
47948;20/07/2025;1153;218;4;;1;20.47;0.0
39170;2025-03-11;238;103;14;36.0;3;11.92;7.15
5696;2024-02-26;3925;30;6;29.0;1;7.89;2.37
2942;26/01/2024;1955;380;8;11.0;1;15.64;1.56
55073;2025-11-07;2526;420;6;;1;8.21;0.0
31223;06/12/2024;4119;3;5;40.0;1;94.26;28.28
54998;2025-11-06;2443;224;9;;1;37.34;0.0
21165;2024-08-06;4526;373;14;34.0;1;24.44;3.67
40150;2025-03-29;2939;345;9;36.0;2;29.54;11.82
57810;11/12/2025;3438;151;9;;1;26.78;
50773;25/08/2025;1282;469;15;4.0;2;24.37;7.31
46603;08/07/2025;4971;358;13;;2;17.39;0.0
38347;2025-02-25;648;454;13;;1;189.91;0.0
10339;26 de abril de 2024;367;380;6;20.0;1;14.93;1.49
42762;19 de mayo de 2025;2938;287;7;;2;34.73;0.0
40674;08/04/2025;172;493;8;;1;47.22;0.0
26672;2024-10-15;4384;253;7;;1;28.73;0.0
8308;26/03/2024;2228;470;14;37.0;2;56.67;5.67
11619;2024-05-11;2837;435;12;20.0;2;38.94;7.79
25934;2024-10-06;2792;89;11;;3;50.62;0.0
33817;24/12/2024;3863;11;5;30.0;1;13.49;3.37
55863;2025-11-18;1618;361;8;;1;20.48;0.0
6783;2024-03-09;956;430;8;;1;51.64;0.0
45431;27/06/2025;2443;226;8;;2;7.92;0.0
55189;2025-11-08;3789;440;2;;1;88.56;0.0
57853;11/12/2025;4404;439;1;;2;49.5;0.0
58019;13/12/2025;4464;439;12;;1;45.12;0.0
19946;2024-07-27;3380;49;7;;1;10.88;0.0
55156;08/11/2025;355;357;3;;1;18.73;0.0
1610;2024-01-15;2645;141;7;;1;8.38;0.0
19481;2024-07-23;404;103;6;;1;11.66;0.0
29167;15/11/2024;4513;1593;7;;1;33.14;0.0
35184;2025-01-06;1247;197;2;15.0;1;46.49;2.32
23800;07/09/2024;1142;487;12;;1;74.14;0.0
31981;11/12/2024;1680;279;10;;1;215.05;0.0
34786;01/01/2025;613;244;1;15.0;1;174.84;8.74
35740;2025-01-13;3903;322;3;15.0;1;11.03;0.55
12318;2024-05-19;3340;494;13;19.0;1;67.78;
46807;10/07/2025;3240;439;5;;1;47.07;0.0
46336;06/07/2025;794;13;3;;1;78.8;0.0
35700;13/01/2025;1801;406;3;;1;2.56;0.0
48175;22 de julio de 2025;2058;253;11;;1;28.8;0.0
58302;15/12/2025;2124;388;10;;3;116.73;0.0
19631;2024-07-24;1723;479;1;34.0;1;32.15;4.82
16509;2024-07-03;4628;309;11;;1;3.19;
50259;18/08/2025;600;411;15;;3;76.36;
13002;27 de mayo de 2024;3477;167;10;19.0;2;137.89;68.94
1815;2024-01-16;734;40;9;;1;26.33;0.0
25417;28/09/2024;2366;377;4;9.0;1;150.81;45.24
31977;11 de diciembre de 2024;1152;316;11;30.0;1;4.8;1.2
14587;14/06/2024;2557;128;6;;1;19.43;0.0
47217;14/07/2025;214;30;2;;1;7.45;0.0
59675;28/12/2025;3163;389;11;;1;88.89;0.0
44302;11/06/2025;3284;197;14;;1;45.08;0.0
25175;25/09/2024;1571;385;5;6.0;2;6.15;3.08
2124;19/01/2024;1117;114;4;11.0;2;30.45;6.09
13705;04/06/2024;3303;29;4;;2;20.51;0.0
31722;2024-12-09;768;73;7;30.0;1;55.75;13.94
57453;07/12/2025;2809;330;4;;2;22.51;
56112;22/11/2025;3731;195;10;26.0;1;254.9;76.47
17955;13/07/2024;3314;40;9;23.0;1;27.86;4.18
14192;9 de junio de 2024;4314;317;1;;1;38.48;0.0
18582;17/07/2024;3156;423;9;;1;127.16;0.0
20436;30/07/2024;1050;195;15;;1;269.38;0.0
17601;10/07/2024;4970;9;3;;1;39.76;0.0
40470;04/04/2025;1483;264;4;;3;26.38;0.0
27939;2024-11-02;2897;468;13;18.0;2;50.68;25.34
58231;2025-12-15;737;154;8;;1;5.44;0.0
32248;13/12/2024;2335;381;4;40.0;1;60.97;18.29
49878;11/08/2025;4618;53;5;17.0;3;84.66;63.49
49029;30/07/2025;4211;430;5;;1;51.89;0.0
41939;05/05/2025;4834;307;1;35.0;1;223.48;11.17
33577;2024-12-22;661;98;2;27.0;200;18.35;5.5
54658;01/11/2025;2894;346;3;;2;116.95;0.0
21439;10/08/2024;318;239;3;;1;10.91;0.0
54154;23/10/2025;2531;302;10;;1;29.03;0.0
40032;27/03/2025;3050;215;9;;1;65.91;0.0
30097;2024-11-27;1669;411;15;28.0;3;80.31;72.28
4907;16 de febrero de 2024;1361;331;2;14.0;2;29.59;5.92
3723;2024-02-01;2419;287;2;11.0;3;34.39;10.32
59482;2025-12-26;1583;347;1;;1;44.43;0.0
45891;2 de julio de 2025;3370;70;7;;1;17.59;0.0
12735;2024-05-24;504;164;1;19.0;3;25.18;18.88
36731;26/01/2025;4412;470;3;;1;51.19;0.0
57245;2025-12-05;4624;122;1;26.0;1;93.03;27.91
2672;23/01/2024;4038;197;3;11.0;2;44.79;8.96
41990;06/05/2025;39;498;13;35.0;1;57.1;2.86
9418;11 de abril de 2024;1230;208;7;12.0;2;21.78;8.71
50917;28 de agosto de 2025;87;420;3;4.0;1;7.98;1.2
4553;2024-02-11;4263;391;7;;2;205.28;0.0
49760;2025-08-10;3812;239;3;;1;10.91;0.0
6010;2024-03-01;3772;151;7;13.0;1;25.62;2.56
50600;22 de agosto de 2025;2953;122;8;;3;99.43;
28431;08/11/2024;1705;383;5;33.0;1;70.01;21.0
19602;24/07/2024;1928;111;15;34.0;1;263.67;
38506;2025-03-01;3906;425;11;22.0;1;46.6;9.32
41248;22/04/2025;865;309;9;;1;3.03;0.0
18438;2024-07-16;3746;431;1;;1;52.21;0.0
27543;2024-10-27;853;15;8;;1;35.49;0.0
3165;27/01/2024;1591;345;5;;1;30.2;0.0
52228;2025-09-19;3319;209;2;;1;317.52;0.0
39532;18 de marzo de 2025;4665;431;2;;1;51.57;0.0
59251;24/12/2025;1084;218;6;;1;19.6;0.0
32765;17/12/2024;3114;224;2;30.0;1;39.63;9.91
1658;2024-01-15;2259;473;13;;2;25.34;0.0
59715;2025-12-28;1022;331;15;;1;27.95;0.0
19095;20/07/2024;1149;380;1;34.0;1;15.58;2.34
40318;31 de marzo de 2025;4474;111;11;;2;250.84;0.0
37035;31/01/2025;1346;30;13;32.0;1;8.08;0.4
58914;2025-12-21;1885;286;7;;1;113.65;0.0
23100;2024-08-29;2161;440;9;;1;88.27;0.0
16807;05/07/2024;13;9;11;;1;0.5;0.0
27357;2024-10-25;8;470;12;;1;53.96;0.0
16245;1 de julio de 2024;1463;304;14;;1;125.19;0.0
38085;2025-02-20;1685;195;8;;3;273.8;0.0
31602;2024-12-09;4628;87;9;;1;59.39;0.0
27878;01/11/2024;769;239;12;;2;10.02;0.0
9674;15/04/2024;4525;224;11;12.0;2;41.03;16.41
19230;21/07/2024;1527;131;4;;1;9.9;0.0
53219;7 de octubre de 2025;3780;195;8;;2;282.74;
59113;23/12/2025;81;321;1;;1;64.92;0.0
33770;2024-12-24;238;30;10;;3;8.22;0.0
36967;2025-01-30;2092;225;7;32.0;1;34.1;1.71
35187;2025-01-06;1401;431;12;15.0;1;54.68;2.73
36344;2025-01-21;3528;302;12;;1;29.13;0.0
53000;2025-10-04;4183;348;5;;1;42.02;0.0
50114;16 de agosto de 2025;2077;120;13;17.0;2;5.4;2.7
9773;2024-04-16;3247;268;1;;2;20.45;0.0
3559;2024-01-31;2052;43;3;;1;13.51;0.0
54648;2025-10-31;1456;96;11;;1;16.81;
45227;24/06/2025;2569;345;13;;1;31.54;0.0
3855;03/02/2024;1536;268;4;;1;21.44;0.0
4888;2024-02-16;3963;492;3;;1;5.87;
28808;11/11/2024;2895;465;1;;1;105.14;
49910;11/08/2025;4181;236;6;;1;79.07;0.0
45827;2025-07-02;33;225;4;;1;35.68;0.0
58307;15 de diciembre de 2025;3978;236;14;;3;75.47;0.0
5314;2024-02-21;3640;309;14;;1;3.24;0.0
51437;5 de septiembre de 2025;477;53;11;4.0;1;89.85;13.48
48992;29/07/2025;383;470;14;;1;52.48;0.0
25884;2024-10-05;1539;45;7;1.0;3;87.64;39.44
47962;20/07/2025;830;91;15;;1;22.78;0.0
37293;03/02/2025;1555;469;7;;1;24.56;0.0
13700;04/06/2024;238;239;14;;1;10.91;0.0
30608;2024-12-02;4181;197;15;28.0;1;47.34;14.2
4828;2024-02-15;1439;103;3;;1;12.56;0.0
46800;2025-07-10;4464;194;13;;1;50.33;0.0
33576;22/12/2024;630;82;6;;1;57.65;0.0
3908;2024-02-03;4758;286;12;11.0;1;107.87;10.79
47102;2025-07-13;4290;490;10;;2;17.54;0.0
54773;2025-11-02;2607;70;5;;2;17.27;0.0
29135;2024-11-15;4124;393;1;33.0;1;42.39;12.72
39792;2025-03-23;1093;103;9;36.0;2;12.31;4.92
34725;31/12/2024;244;393;12;15.0;1;41.59;2.08
10638;30/04/2024;1956;296;11;;1;36.85;0.0
9344;9 de abril de 2024;4275;119;15;;1;2.36;0.0
47930;2025-07-20;1000;120;2;;1;0.01;0.0
44173;09/06/2025;3103;9;13;;1;36.03;0.0
37664;12/02/2025;3384;246;14;;1;7.55;0.0
35171;6 de enero de 2025;4926;24;6;15.0;1;28.31;1.42
37953;2025-02-18;1652;268;4;;1;20.57;0.0
50226;17/08/2025;4842;468;1;17.0;2;51.75;25.88
47467;2025-07-16;3255;39;3;;1;30.1;0.0
22909;27/08/2024;2520;472;9;;1;103.97;0.0
47000;2025-07-12;3739;137;5;;1;30.96;0.0
18280;2024-07-15;3023;383;6;;1;63.79;0.0
10284;2024-04-25;746;268;9;20.0;1;21.56;2.16
45488;2025-06-28;2593;431;8;31.0;1;50.13;15.04
40864;13/04/2025;165;231;13;;1;23.29;0.0
9891;2024-04-18;87;226;11;12.0;2;7.65;3.06
56687;2025-11-30;2574;350;7;26.0;1;30.22;9.07
18324;2024-07-15;3967;329;15;23.0;1;22.95;3.44
26515;2024-10-13;269;361;15;;1;18.54;0.0
56734;2025-12-01;4406;111;14;26.0;1;242.37;72.71
57687;9 de diciembre de 2025;1934;41;12;;1;253.66;0.0
58100;14/12/2025;4842;470;14;;1;52.18;0.0
17388;9 de julio de 2024;1252;51;13;;2;29.79;0.0
15087;19/06/2024;1718;461;11;;1;107.02;0.0
24043;10 de septiembre de 2024;3887;70;12;9.0;2;17.2;10.32
53823;17/10/2025;1202;9;3;8.0;2;37.51;3.75
56436;27/11/2025;2018;351;4;;1;37.31;0.0
7567;2024-03-18;1702;274;3;;2;17.98;0.0
43895;2025-06-05;4547;408;14;;2;28.53;0.0
29228;2024-11-16;1101;161;5;33.0;3;28.34;25.51
14720;2024-06-15;4016;43;14;;1;13.38;0.0
59793;29 de diciembre de 2025;472;388;8;;1;119.83;0.0
5369;22/02/2024;1346;286;3;29.0;1;105.7;31.71
39697;2025-03-21;2041;225;5;36.0;1;1999.0;7.27
9604;14/04/2024;973;416;8;;1;51.98;0.0
22674;24/08/2024;4184;88;7;;1;32.83;0.0
29426;2024-11-18;2148;47;12;28.0;1;23.91;7.17
30144;28/11/2024;1790;78;9;7.0;1;21.86;2.19
2619;23/01/2024;1226;231;1;;2;24.34;0.0
41670;2025-05-01;4840;450;15;;1;27.63;0.0
4486;2024-02-11;3710;238;6;;1;11.34;0.0
11796;2024-05-13;4619;493;14;;1;43.83;0.0
17370;09/07/2024;4686;434;14;23.0;1;19.04;2.86
44037;07/06/2025;3517;483;3;;1;15.86;0.0
24367;14 de septiembre de 2024;3691;288;10;16.0;1;33.77;6.75
22554;22 de agosto de 2024;4819;330;10;;1;24.04;0.0
7385;16/03/2024;2645;268;8;;1;21.42;0.0
55707;2025-11-16;2927;6;15;39.0;1;37.02;
13270;30/05/2024;2421;23;3;;1;24.74;0.0
28678;2024-11-10;1323;386;3;;1;39.12;0.0
9276;08/04/2024;2645;100;12;12.0;1;37.51;7.5
33784;2024-12-24;157;128;12;15.0;1;17.92;0.9
9461;11/04/2024;4696;225;7;37.0;1;35.61;1.78
2463;2024-01-22;1506;239;10;11.0;1;10.44;1.04
9969;2024-04-19;3761;113;15;;1;56.48;0.0
49421;04/08/2025;1356;361;5;;1;20.03;0.0
52733;29/09/2025;4181;202;8;25.0;2;167.63;83.81
45711;01/07/2025;1192;302;6;;1;28.74;0.0
44477;2025-06-14;4548;195;12;;2;257.47;0.0
49224;02/08/2025;3988;443;12;;1;37.25;0.0
42223;2025-05-10;2884;209;14;3.0;1;306.11;91.83
57938;12 de diciembre de 2025;3736;197;11;;1;45.47;0.0
6510;2024-03-07;3963;226;5;;1;7.75;0.0
51974;14/09/2025;1697;10;15;;3;27.64;0.0
59382;2025-12-25;3026;224;9;;2;39.02;0.0
590;2024-01-06;4706;470;8;38.0;1;52.88;7.93
53744;2025-10-16;2618;3;8;25.0;2;91.99;
13137;2024-05-28;543;331;9;5.0;1;29.24;8.77
49318;03/08/2025;1339;239;6;;2;10.15;0.0
8849;2 de abril de 2024;2264;131;7;12.0;1;10.42;2.08
37393;06/02/2025;4816;431;1;;2;52.43;0.0
20143;28/07/2024;1024;196;6;34.0;1;3.22;0.48
39614;2025-03-20;2995;196;5;;1;3.2;0.0
47112;13/07/2025;789;311;8;;1;40.15;0.0
18413;16 de julio de 2024;2397;454;7;;3;182.95;0.0
43619;01/06/2025;2373;338;12;;1;27.14;0.0
41638;2025-05-01;2813;49;6;35.0;2;10.84;1.08
36886;2025-01-29;1123;5;3;;1;8.52;0.0
9425;11/04/2024;2264;423;14;;1;120.39;0.0
5455;2024-02-23;3224;30;15;;3;8.25;0.0
54974;05/11/2025;1577;32;11;;2;33.99;0.0
34218;28/12/2024;1183;380;4;;3;16.03;0.0
6838;10/03/2024;3039;53;2;;1;90.42;0.0
48618;2025-07-26;795;345;13;;1;29.93;0.0
44223;10/06/2025;3388;114;6;;2;31.76;0.0
29433;2024-11-19;1524;98;14;28.0;1;18.47;5.54
20289;29 de julio de 2024;313;123;7;34.0;3;42.41;
18817;2024-07-19;661;384;1;;2;192.5;0.0
59336;2025-12-25;183;268;9;;1;19.94;0.0
59135;2025-12-23;2775;396;11;;2;20.02;0.0
21032;2024-08-04;1414;380;10;;2;16.28;0.0
50049;2025-08-14;1180;29;2;;2;20.56;0.0
42572;2025-05-15;595;225;14;3.0;1;34.97;
1588;15/01/2024;543;416;4;;1;51.93;0.0
39455;2025-03-17;3030;53;12;36.0;1;83.8;16.76
46327;06/07/2025;3912;246;9;;1;7.78;0.0
55240;09/11/2025;191;473;14;;3;25.99;0.0
18104;14 de julio de 2024;3510;351;9;23.0;1;37.88;5.68
22485;2024-08-22;4147;46;2;;1;92.44;0.0
31418;07/12/2024;1360;128;5;;1;18.79;0.0
52959;03/10/2025;4727;57;14;25.0;1;23.83;5.96
41575;30/04/2025;2170;167;2;;1;140.22;0.0
51657;8 de septiembre de 2025;797;43;9;;1;13.79;0.0
29278;17/11/2024;1702;87;9;33.0;1;63.55;19.06
3962;2024-02-04;4782;57;2;11.0;1;23.0;2.3
41692;02/05/2025;383;470;3;35.0;2;52.09;5.21
30141;28/11/2024;4263;103;3;33.0;1;11.58;3.47
29632;2024-11-21;2249;9;8;;2;36.94;0.0
6079;2024-03-02;1094;103;12;13.0;1;12.4;1.24
30664;02/12/2024;1829;30;6;;1;7.82;0.0
50043;14 de agosto de 2025;2998;268;3;;1;21.23;
10957;04/05/2024;2712;246;2;;3;7.54;0.0
59439;2025-12-25;4211;440;9;;2;91.39;0.0
4007;04/02/2024;4336;122;14;;2;93.91;0.0
37708;2025-02-13;532;176;7;10.0;2;61.5;6.15
57580;2025-12-08;349;114;4;;1;31.98;0.0
18396;16/07/2024;4929;6;8;23.0;2;35.04;10.51
5899;2024-02-29;4408;19;13;;2;8.75;0.0
47134;2025-07-13;1231;326;10;;1;74.82;0.0
2867;25/01/2024;4250;266;10;11.0;1;13.62;1.36
14012;2024-06-07;2733;122;10;;2;95.66;0.0
56865;2025-12-02;721;126;7;26.0;1;10.89;3.27
30210;29/11/2024;4628;122;2;28.0;1;92.93;27.88
30267;2024-11-30;151;132;6;28.0;1;151.94;45.58
16969;06/07/2024;2002;490;8;;3;18.15;0.0
11461;10/05/2024;4682;197;12;;2;45.16;0.0
20317;29/07/2024;873;96;13;;1;16.65;0.0
45926;2025-07-03;649;439;12;;1;48.64;0.0
34029;2024-12-26;238;239;2;;2;11.05;0.0
20923;2024-08-03;4620;215;4;34.0;1;71.74;10.76
47160;2025-07-13;4645;141;4;;1;8.39;0.0
33079;2024-12-19;4506;194;4;15.0;1;48.69;2.43
34485;29/12/2024;2901;166;6;15.0;1;14.13;0.71
34821;2025-01-02;248;40;12;15.0;1;26.08;1.3
20672;31/07/2024;2670;246;14;;1;7.39;0.0
4669;13/02/2024;3370;469;3;;1;25.17;0.0
4299;2024-02-08;2893;9;11;;1;37.72;0.0
3784;2024-02-02;2077;114;14;11.0;1;32.74;3.27
33777;2024-12-24;1103;361;9;27.0;1;20.23;6.07
7348;2024-03-16;4977;304;5;;1;129.71;0.0
53593;2025-10-14;1658;226;11;;1;8.09;0.0
10378;26/04/2024;471;490;14;20.0;2;16.93;3.39
56936;02/12/2025;2124;378;10;26.0;2;35.47;21.28
9879;2024-04-18;2511;320;12;20.0;1;52.84;5.28
45928;2025-07-03;1705;103;10;;1;12.8;0.0
2774;24 de enero de 2024;4633;279;15;;2;209.92;0.0
13027;2024-05-27;2767;435;1;19.0;2;41.75;20.88
53212;2025-10-07;1282;470;9;25.0;1;54.4;13.6
12949;26/05/2024;3595;262;15;5.0;2;129.94;77.96
25106;24/09/2024;1389;389;15;6.0;200;92.94;46.47
49243;2 de agosto de 2025;2477;393;6;;2;43.7;0.0
