id_cliente;recencia;frecuencia;monto;afinidad_promociones;afinidad_medicamentos;segmento
4585;455;2;138.48;0.0;0.0;Esporádicos / Desertores
4586;2;4;322.09999999999997;0.7772120459484632;0.2458863706923316;Cazadores de Ofertas
4587;203;2;75.56;0.0;0.586156696664902;En Riesgo (Solo Medicamentos)
4588;128;5;227.25;0.13122112211221124;0.08594059405940595;Esporádicos Recientes
4589;97;5;392.0;0.6664795918367347;0.0;Cazadores de Ofertas
4590;4;25;1424.21;0.29949937158143813;0.06753217573251136;Frecuentes Regulares
4591;7;10;851.02;0.44588846325585774;0.06351202086907476;Esporádicos Recientes
4593;83;4;180.45;0.24001108340260463;0.22344139650872819;Esporádicos Recientes
4594;121;8;357.25;0.6185584324702589;0.11820853743876836;Cazadores de Ofertas
4595;3;66;4118.61;0.4546970944080649;0.05448197328710415;Leales VIP / Crónicos
4596;33;9;623.3399999999999;0.774120062887028;0.0;Cazadores de Ofertas
4597;583;5;218.69;0.37477708171384155;0.0;Esporádicos / Desertores
4598;115;3;240.68;1.0;0.4868705334884494;En Riesgo (Solo Medicamentos)
4599;30;3;140.41;1.0;0.11060465778790685;Cazadores de Ofertas
4600;709;2;101.96;0.0;0.10621812475480581;Esporádicos / Desertores
4602;251;9;489.81;0.2868050876870623;0.07386537637042935;Esporádicos Recientes
4603;81;28;1508.64;0.4242165128857779;0.010658606426980593;Frecuentes Regulares
4604;689;5;204.4;0.20097847358121332;0.0;Esporádicos / Desertores
4605;175;8;949.99;0.0;0.20677059758523775;Esporádicos Recientes
4606;99;16;1262.43;0.19944868230317722;0.1400473689630316;Esporádicos Recientes
4607;220;13;1218.31;0.0419351396606775;0.10499790693665817;Esporádicos Recientes
4608;419;6;477.47999999999996;0.803970846946469;0.005089218396582057;Cazadores de Ofertas
4609;550;2;472.90000000000003;0.0;0.07515330936773101;Esporádicos / Desertores
4610;203;2;95.57;0.8176205922360572;0.0;Cazadores de Ofertas
4612;152;12;1525.29;0.6938352706698399;0.03606527283336283;Cazadores de Ofertas
4613;521;5;325.32;0.09916390015984264;0.2085331366039592;Esporádicos / Desertores
4614;209;4;691.9;0.0;0.09981211157681746;Esporádicos Recientes
4615;14;38;3464.08;0.4973903604997576;0.007623957876261518;Frecuentes Regulares
4616;706;1;9.77;1.0;0.0;Cazadores de Ofertas
4617;43;39;2303.61;0.1767095992811283;0.12336723664161901;Frecuentes Regulares
4618;15;32;2472.79;0.16803286975440695;0.03511822678027653;Frecuentes Regulares
4619;407;34;2028.49;0.8291980734437931;0.11379400440721915;Cazadores de Ofertas
4620;514;4;365.40999999999997;0.1668810377384308;0.0;Esporádicos / Desertores
4621;191;4;341.05;0.31282803108048673;0.22533352880809263;Esporádicos Recientes
4622;80;6;265.32;0.6857756671189507;0.3188225538971808;Cazadores de Ofertas
4623;291;5;59.9;0.49766277128547587;0.24674457429048413;Cazadores de Ofertas
4624;3;89;6324.65;0.46479251816306044;0.03298522447882492;Leales VIP / Crónicos
4625;176;6;482.64;0.4253895242831095;0.071026023537212;Esporádicos Recientes
4626;10;2;387.15;0.0;0.0;Esporádicos Recientes
4627;7;63;5398.45;0.3148922375867147;0.0442201002139503;Leales VIP / Crónicos
4628;8;89;6003.37;0.45863073573676116;0.03353782958571602;Leales VIP / Crónicos
4629;38;13;736.17;0.4304033035847698;0.10970292187945721;Esporádicos Recientes
4630;455;1;252.54;0.0;0.0;Esporádicos / Desertores
4631;219;5;945.52;0.4487477789999154;0.0452449445807598;Esporádicos Recientes
4632;25;10;631.6;0.6425902469917669;0.0;Cazadores de Ofertas
4633;640;99;7091.22;0.3475636068264699;0.09577618519803363;Leales VIP / Crónicos
4634;260;6;265.39;0.0652624439504126;0.0;Esporádicos Recientes
4635;109;7;582.85;0.40495839409796686;0.09662863515484257;Esporádicos Recientes
4636;13;10;920.46;0.0;0.0378615040305934;Esporádicos Recientes
4637;403;3;233.91;0.0;0.04356376384079347;Esporádicos / Desertores
4638;70;5;334.84;0.11115756779357305;0.0;Esporádicos Recientes
4639;643;16;807.26;0.7032430691474865;0.2401456779724005;Cazadores de Ofertas
4641;437;4;1357.68;0.14876848741971596;0.01174061634553061;Esporádicos / Desertores
4642;202;6;326.51;0.4705215766745276;0.1954304615478852;Esporádicos Recientes
4643;6;8;469.59000000000003;0.0;0.0;Esporádicos Recientes
4644;27;28;1924.3100000000002;0.3491641159688407;0.01575629706232364;Frecuentes Regulares
4645;5;93;8975.76;0.25819206395892935;0.05015174202518784;Leales VIP / Crónicos
4646;56;7;223.29000000000002;0.608894263065968;0.45461059608580767;En Riesgo (Solo Medicamentos)
4647;526;3;308.98;1.0;0.0;Cazadores de Ofertas
4648;585;5;308.85;0.7410069613080783;0.0;Cazadores de Ofertas
4649;9;5;260.75;0.1137104506232023;0.6630488974113135;En Riesgo (Solo Medicamentos)
4650;40;2;106.11;0.0;0.19131090377909718;Esporádicos Recientes
4651;156;9;490.31;0.7151394016030674;0.0;Cazadores de Ofertas
4653;475;6;194.86;0.34434978959252793;0.12326798727291388;Esporádicos / Desertores
4654;108;74;4193.46;0.36712404553757516;0.0773871695449581;Leales VIP / Crónicos
4655;444;2;98.77;0.0;0.0;Esporádicos / Desertores
4656;65;19;1116.0900000000001;0.44109346020482215;0.08359540897239469;Frecuentes Regulares
4658;25;7;351.37;0.8479380709793095;0.3495745225830321;Cazadores de Ofertas
4659;519;6;786.19;0.09352701001030285;0.00786069525178392;Esporádicos / Desertores
4660;181;1;30.66;0.0;0.0;Esporádicos Recientes
4661;386;4;300.75;1.0;0.0;Cazadores de Ofertas
4662;7;5;671.94;0.3085245706461886;0.0;Esporádicos Recientes
4664;421;3;253.60000000000002;0.9569006309148265;0.0430993690851735;Cazadores de Ofertas
4665;287;2;159.09;0.0;0.0;Esporádicos Recientes
4666;387;2;98.57;0.0;0.0;Esporádicos / Desertores
4667;3;3;465.57000000000005;0.0;0.022424125265803205;Esporádicos Recientes
4668;4;16;691.73;0.015540745666661847;0.0;Esporádicos Recientes
4669;8;33;2566.95;0.09897738561327646;0.099873390599739;Frecuentes Regulares
4671;712;2;315.06999999999994;1.0;0.0;Cazadores de Ofertas
4672;4;17;1657.1899999999998;0.6093024939807747;0.018000349990043386;Frecuentes Regulares
4673;190;6;261.73;0.5063615175944676;0.04657471440033622;Esporádicos Recientes
4674;227;24;1203.1;0.8078713323913225;0.17212201811985703;Cazadores de Ofertas
4675;13;20;931.3;0.13504778266938688;0.21651454955438634;Esporádicos Recientes
4676;223;40;2708.0299999999997;0.3791243080763508;0.07009523528173617;Frecuentes Regulares
4677;379;7;373.31;0.21590635128981275;0.2133347619940532;Esporádicos / Desertores
4678;24;5;190.63;0.7225515396317475;0.0;Cazadores de Ofertas
4680;433;3;741.4699999999999;0.13002548990518836;0.0;Esporádicos / Desertores
4681;26;21;2023.1000000000001;0.5260639612475903;0.03405664574168356;Frecuentes Regulares
4682;232;8;449.24;0.1899875345027157;0.2718591398806874;Esporádicos Recientes
4683;682;1;24.160000000000004;1.0;1.0;En Riesgo (Solo Medicamentos)
4684;218;8;337.65;0.022034651266103957;0.2504368428846439;Esporádicos Recientes
4685;702;5;209.39999999999998;1.0;0.0;Cazadores de Ofertas
4686;19;31;1774.1;0.4866185671608139;0.08178794881911955;Frecuentes Regulares
4687;6;11;677.77;0.08048453015034598;0.04373164937958304;Esporádicos Recientes
4688;282;3;111.15;1.0;0.0;Cazadores de Ofertas
4689;60;17;1009.53;0.63496874783315;0.02258476716888057;Frecuentes Regulares
4690;342;8;888.48;1.0;0.0378061408247794;Cazadores de Ofertas
4691;536;1;48.35;1.0;0.0;Cazadores de Ofertas
4692;246;3;188.04;1.0;0.09689427781323122;Cazadores de Ofertas
4693;11;20;1110.3;0.3743853012699271;0.056110961001531116;Frecuentes Regulares
4694;41;5;286.14;0.0;0.0;Esporádicos Recientes
4695;304;2;181.45000000000002;0.0;0.17492422154863596;Esporádicos Recientes
4696;7;76;5485.91;0.36615985315107247;0.04018840994474937;Leales VIP / Crónicos
4697;201;5;492.47;0.6950271082502486;0.0;Cazadores de Ofertas
4698;560;3;187.70999999999998;0.0;0.300303659900911;Esporádicos / Desertores
4699;441;7;493.63;0.3400117496910642;0.08366590361201709;Esporádicos / Desertores
4700;333;41;5273.16;0.3881524550743767;0.018698465436284884;Leales VIP / Crónicos
4701;391;4;166.66;1.0;0.0;Cazadores de Ofertas
4702;424;4;44.48;0.6016187050359713;0.3221672661870504;Cazadores de Ofertas
4703;716;1;249.24;0.0;0.0;Esporádicos / Desertores
4704;528;2;89.38000000000001;1.0;0.0;Cazadores de Ofertas
4705;516;9;309.96;0.1093366886049813;0.0;Esporádicos / Desertores
4706;366;81;6262.400000000001;0.442423032703117;0.054980518650996416;Leales VIP / Crónicos
4707;141;4;333.68;0.0;0.45369815391992324;En Riesgo (Solo Medicamentos)
4708;324;8;939.11;0.4262546453557091;0.1778918337574938;Esporádicos / Desertores
4709;17;2;155.05;0.637278297323444;0.0;Cazadores de Ofertas
4710;207;5;174.23000000000002;0.4771279343396659;0.3067783963726109;Esporádicos Recientes
4711;67;8;215.04;0.21591331845238096;0.025716145833333336;Esporádicos Recientes
4712;221;3;90.26;0.20230445380013296;0.0;Esporádicos Recientes
4713;33;10;1144.74;0.5828048290441498;0.0981445568426018;Frecuentes Regulares
4714;332;7;330.33;0.7692307692307693;0.2794780976599158;Cazadores de Ofertas
4715;645;6;292.96999999999997;0.12967198006621838;0.15199508482097146;Esporádicos / Desertores
4717;36;19;1056.87;0.42829297832278335;0.07369875197517198;Frecuentes Regulares
4718;39;34;2542.69;0.2946289166198003;0.027923183714884628;Frecuentes Regulares
4719;375;9;171.41;0.8811621258969722;0.38095793710985354;Cazadores de Ofertas
4720;71;28;1500.38;0.14424345832389127;0.07556085791599461;Frecuentes Regulares
4721;100;27;1825.3500000000001;0.47108225819705807;0.04747582655381159;Frecuentes Regulares
4722;103;6;380.62;0.35670747727392144;0.0;Esporádicos Recientes
4723;634;67;4472.24;0.19479276604117848;0.10090916408779493;Leales VIP / Crónicos
4724;508;9;1040.28;0.06628023224516476;0.06181028184719498;Esporádicos / Desertores
4725;8;1;19.33;0.0;1.0;En Riesgo (Solo Medicamentos)
4726;389;2;116.97;0.0;0.0;Esporádicos / Desertores
4727;7;62;5547.7300000000005;0.20501898974896038;0.06515637927584796;Leales VIP / Crónicos
4728;640;3;330.95;0.0;0.132618220274966;Esporádicos / Desertores
4729;331;5;320.86;0.9074985975191672;0.02353051174967275;Cazadores de Ofertas
4730;418;2;90.81;0.10747715009360202;0.0;Esporádicos / Desertores
4731;519;1;99.36;0.0;0.0;Esporádicos / Desertores
4732;71;4;219.63;0.3908846696717206;0.2724582251969221;Esporádicos Recientes
4734;10;25;1784.09;0.127762612872669;0.06427366332415967;Frecuentes Regulares
4735;8;19;1117.45;0.1373215803839098;0.11956687100093964;Esporádicos Recientes
4736;269;5;586.76;0.39186379439634605;0.0;Esporádicos Recientes
4737;77;2;82.85;0.0;0.0;Esporádicos Recientes
4738;52;27;2367.13;0.2316898522683587;0.07592316433824926;Frecuentes Regulares
4739;179;5;121.75;0.4297330595482546;0.0;Esporádicos Recientes
4740;4;11;741.14;0.2193377769382303;0.0;Esporádicos Recientes
4741;9;5;278.11;0.249829204271691;0.06357196792636007;Esporádicos Recientes
4742;12;25;2045.25;0.5511746730228578;0.09487837672656155;Frecuentes Regulares
4743;538;2;186.55;1.0;0.0;Cazadores de Ofertas
4744;153;81;6216.76;0.2603993076779544;0.05573482006704457;Leales VIP / Crónicos
4745;233;6;386.39;0.12042237117937836;0.0;Esporádicos Recientes
4746;93;22;1703.07;0.355581391252268;0.1647965145296435;Frecuentes Regulares
4747;38;9;476.87;0.7712793843185775;0.3742319709774152;Cazadores de Ofertas
4748;164;2;118.69999999999999;0.6864363942712721;0.0;Cazadores de Ofertas
4749;51;4;78.35;0.3470325462667518;0.05220165922144225;Esporádicos Recientes
4750;35;22;1154.17;0.26075014945805214;0.14211078090749193;Frecuentes Regulares
4751;648;4;357.57;0.7919008865396985;0.0;Cazadores de Ofertas
4752;458;1;48.48;0.0;0.0;Esporádicos / Desertores
4753;130;22;1602.75;0.22063328653876152;0.20099204492278894;Frecuentes Regulares
4754;295;12;1466.82;0.176715616094681;0.013532676129313755;Esporádicos Recientes
4755;5;2;73.00999999999999;0.0;0.0;Esporádicos Recientes
4756;12;22;1504.8899999999999;0.2455129610802119;0.14470160609745564;Frecuentes Regulares
4757;317;6;454.15999999999997;0.24839263695613883;0.08673154835300335;Esporádicos / Desertores
4758;475;86;5005.11;0.24920331421287445;0.08625185060867793;Leales VIP / Crónicos
4760;636;8;268.17;0.09986202781817503;0.3684603050303912;Esporádicos / Desertores
4761;556;23;2315.83;0.4523734471010393;0.12090265693077645;Esporádicos / Desertores
4762;43;5;316.03000000000003;1.0;0.10438882384583742;Cazadores de Ofertas
4764;3;33;2478.77;0.16439605126736245;0.036953811769547;Frecuentes Regulares
4765;89;7;554.26;0.39488687619528745;0.0;Esporádicos Recientes
4766;233;6;552.14;0.0;0.02899626906219437;Esporádicos Recientes
4767;686;9;529.84;0.5307640042276914;0.03935150234032916;Esporádicos / Desertores
4768;173;29;2045.53;0.2947744594310521;0.10906708774742976;Frecuentes Regulares
4769;259;5;382.71000000000004;0.4341407331922343;0.0;Esporádicos Recientes
4770;171;6;333.72;0.0;0.08054656598345918;Esporádicos Recientes
4771;375;14;841.25;0.22140861812778603;0.03737295690936107;Esporádicos / Desertores
4772;9;19;1337.31;0.35774053884290113;0.16195945592271052;Frecuentes Regulares
4773;190;1;66.21000000000001;0.0;0.0;Esporádicos Recientes
4776;78;2;236.64;0.0;0.0;Esporádicos Recientes
4777;156;5;274.63;0.051633106361286096;0.051633106361286096;Esporádicos Recientes
4778;705;1;122.14;0.0;1.0;En Riesgo (Solo Medicamentos)
4779;127;18;1576.06;0.01805768815908024;0.1210867606563202;Esporádicos Recientes
4780;48;20;1467.23;0.36213817874498205;0.03486160997253328;Frecuentes Regulares
4781;164;4;206.09;0.6694647969333786;0.0;Cazadores de Ofertas
4782;20;5;214.24;0.09662061239731141;0.09662061239731141;Esporádicos Recientes
4783;542;3;135.10999999999999;0.0;0.0;Esporádicos / Desertores
4784;56;5;139.16;0.517102615694165;0.0;Esporádicos Recientes
4785;27;3;75.50999999999999;1.0;0.0;Cazadores de Ofertas
4787;304;1;505.6;0.0;0.0;Esporádicos / Desertores
4788;22;6;669.77;0.0;0.18860205742269734;Esporádicos Recientes
4789;15;16;588.66;0.5975095980701934;0.13044881595488056;Frecuentes Regulares
4790;144;2;122.64;0.0;0.0;Esporádicos Recientes
4791;18;20;1506.93;0.08561777919345956;0.11914952917521053;Frecuentes Regulares
4792;2;13;921.9399999999999;0.00747337136906957;0.06585027225199036;Esporádicos Recientes
4793;226;4;187.37;0.6458878155521162;0.0;Cazadores de Ofertas
4794;3;38;2720.22;0.129474821889406;0.120387321613693;Frecuentes Regulares
4795;162;18;1482.4299999999998;0.2576580344434476;0.27243107600358873;Frecuentes Regulares
4796;400;23;986.7;0.47722712070538154;0.036231884057971016;Esporádicos / Desertores
4797;725;1;163.28;1.0;0.0;Cazadores de Ofertas
4798;0;3;122.22999999999999;0.0;0.08721263192342306;Esporádicos Recientes
4800;665;4;169.67000000000002;0.0;0.6257440914716803;En Riesgo (Solo Medicamentos)
4801;3;25;2179.17;0.11615890453704851;0.041602995635953134;Frecuentes Regulares
4802;242;7;761.62;0.0;0.013878312019117146;Esporádicos Recientes
4803;544;3;302.61;0.324576187171607;0.0;Esporádicos / Desertores
4804;3;26;2343.58;0.08849708565527953;0.008900912279504007;Frecuentes Regulares
4805;280;3;106.9;0.5581852198316183;0.2639850327408793;Cazadores de Ofertas
4806;233;6;712.28;0.23482338406244738;0.0;Esporádicos Recientes
4807;156;8;559.74;0.5440025726230036;0.005448958444992318;Cazadores de Ofertas
4808;120;1;79.72;1.0;0.0;Cazadores de Ofertas
4809;449;3;93.71;0.0;0.05879842065948138;Esporádicos / Desertores
4810;382;4;88.17;1.0;0.02733356016785755;Cazadores de Ofertas
4811;311;4;208.37;0.408984018812689;0.23194317800067188;Esporádicos Recientes
4812;519;2;291.35;1.0;0.029758022996396086;Cazadores de Ofertas
4813;479;2;62.53;0.5202302894610586;0.5202302894610586;En Riesgo (Solo Medicamentos)
4814;177;4;340.33;0.0;0.0;Esporádicos Recientes
4815;22;4;425.81;0.0;0.0;Esporádicos Recientes
4816;7;73;6123.86;0.31886751166747773;0.07446773766872529;Leales VIP / Crónicos
4817;25;4;166.56;0.3826248799231508;0.0;Esporádicos Recientes
4818;0;67;5388.88;0.17501781446237435;0.1004290316355161;Leales VIP / Crónicos
4819;9;29;2392.12;0.18398742537999768;0.16204872665250908;Frecuentes Regulares
4820;383;3;117.51;0.9721725810569314;0.0;Cazadores de Ofertas
4821;300;3;18.47;1.0;0.44558743909041687;Cazadores de Ofertas
4822;109;4;154.24;0.36508039419087135;0.0;Esporádicos Recientes
4823;59;29;1786.6599999999999;0.529770633472513;0.11254519606416442;Frecuentes Regulares
4824;77;6;153.73;0.0;0.28602094581408966;Esporádicos Recientes
4825;509;7;832.76;0.46592055334069843;0.0;Esporádicos / Desertores
4826;333;7;371.71;0.20970649161981111;0.0;Esporádicos / Desertores
4827;149;5;291.78;0.0;0.0;Esporádicos Recientes
4829;541;4;392.25;0.0;0.14123645634161885;Esporádicos / Desertores
4830;158;8;816.27;0.003466990089063668;0.028287208889215584;Esporádicos Recientes
4831;69;7;319.55;0.4906900328587076;0.17843842904083868;Esporádicos Recientes
4832;12;16;1985.45;0.14883275831675438;0.0;Frecuentes Regulares
4833;1;5;221.14;0.40042507009134487;0.2194989599348829;Esporádicos Recientes
4834;7;24;1976.0600000000002;0.5372812566420048;0.12244061415139215;Frecuentes Regulares
4835;269;27;2455.46;0.40363516408330824;0.032417551090223415;Frecuentes Regulares
4836;206;8;565.9499999999999;0.17830197013870486;0.078063433165474;Esporádicos Recientes
4837;566;27;2352.44;0.3588104266208702;0.007103262995017939;Esporádicos / Desertores
4838;1;32;1741.67;0.32860989739732555;0.08522854501713872;Frecuentes Regulares
4839;2;6;240.20999999999998;0.24953165979767705;0.17917655384871572;Esporádicos Recientes
4840;64;20;1217.94;0.39371397605793385;0.042120301492684364;Frecuentes Regulares
4841;530;2;395.29;1.0;0.22957828429760427;Cazadores de Ofertas
4842;9;80;6197.61;0.4857485385495377;0.05696873472193313;Leales VIP / Crónicos
4843;361;3;565.32;0.26820208023774145;0.26820208023774145;Esporádicos / Desertores
4844;537;4;454.36999999999995;0.26328762902480357;0.0;Esporádicos / Desertores
4845;144;6;269.58;0.5479264040359076;0.0;Cazadores de Ofertas
4847;499;3;337.96;0.0;0.0;Esporádicos / Desertores
4849;163;8;1000.81;0.019694047821264778;0.003067515312596797;Esporádicos Recientes
4850;11;6;912.85;0.2634386810538424;0.0;Esporádicos Recientes
4851;172;7;636.3;0.06710671067106712;0.15709570957095711;Esporádicos Recientes
4852;343;3;148.44;0.0;0.0;Esporádicos / Desertores
4853;370;3;426.01;0.0;0.13591230252810968;Esporádicos / Desertores
4854;532;2;65.16;0.5168815224063843;0.0;Esporádicos / Desertores
4855;33;7;455.02;0.6402136169838689;0.0;Cazadores de Ofertas
4856;184;4;472.57000000000005;0.8034153670355714;0.06253041877393825;Cazadores de Ofertas
4857;229;6;415.64;0.11384852276008083;0.0;Esporádicos Recientes
4858;274;10;520.1;0.6426840992116901;0.025937319746202652;Cazadores de Ofertas
4859;351;1;613.8299999999999;1.0;0.0;Cazadores de Ofertas
4861;139;9;427.21;0.7598370824652981;0.013365791999250956;Cazadores de Ofertas
4862;15;9;516.63;0.045177399686429365;0.1936782610378801;Esporádicos Recientes
4864;19;41;3280.95;0.2050442707142748;0.044331672229079994;Frecuentes Regulares
4865;4;4;635.28;0.14078831381438106;0.12484258909457248;Esporádicos Recientes
4866;283;41;2584.23;0.3863665385820922;0.08419916183930996;Frecuentes Regulares
4867;119;4;564.96;0.07908524497309544;0.01239025771736052;Esporádicos Recientes
4868;375;6;303.53;0.4949428392580635;0.0;Cazadores de Ofertas
4869;263;4;272.78000000000003;0.0;0.0;Esporádicos Recientes
4870;29;10;367.2;0.29866557734204796;0.3971132897603486;Esporádicos Recientes
4871;17;4;701.33;0.0;0.0946772560706087;Esporádicos Recientes
